"date_time","v1","v2","v3","v4","logger","durafet"
2023-04-07 11:17:00,71.52886,35.93566,-35.69354,-18.81644,"madgetech","green"
2023-04-07 11:17:30,71.48562,35.93456,-35.69184,-18.87338,"madgetech","green"
2023-04-07 11:18:00,71.57588,35.93396,-35.69044,-18.92152,"madgetech","green"
2023-04-07 11:18:30,71.60562,35.93328,-35.68982,-18.96926,"madgetech","green"
2023-04-07 11:19:00,71.6193,35.93262,-35.68818,-19.0159,"madgetech","green"
2023-04-07 11:19:30,71.60118,35.93204,-35.6869,-19.06076,"madgetech","green"
2023-04-07 11:20:00,71.60946,35.93076,-35.68714,-19.10776,"madgetech","green"
2023-04-07 11:20:30,71.61466,35.9302,-35.68466,-19.15132,"madgetech","green"
2023-04-07 11:21:00,71.61352,35.92898,-35.68282,-19.19254,"madgetech","green"
2023-04-07 11:21:30,71.64456,35.92784,-35.68324,-19.23506,"madgetech","green"
2023-04-07 11:22:00,71.66504,35.92758,-35.68202,-19.27658,"madgetech","green"
2023-04-07 11:22:30,71.5982,35.92678,-35.68042,-19.31738,"madgetech","green"
2023-04-07 11:23:00,71.66812,35.92644,-35.67926,-19.34866,"madgetech","green"
2023-04-07 11:23:30,71.67164,35.92522,-35.6796,-19.37994,"madgetech","green"
2023-04-07 11:24:00,71.76282,35.92422,-35.67708,-19.41196,"madgetech","green"
2023-04-07 11:24:30,71.7435,35.92406,-35.6772,-19.44192,"madgetech","green"
2023-04-07 11:25:00,71.73186,35.92378,-35.67584,-19.4751,"madgetech","green"
2023-04-07 11:25:30,71.7245,35.92284,-35.67628,-19.5136,"madgetech","green"
2023-04-07 11:26:00,71.7663,35.92218,-35.67348,-19.5504,"madgetech","green"
2023-04-07 11:26:30,71.72214,35.92088,-35.67376,-19.5861,"madgetech","green"
2023-04-07 11:27:00,71.78898,35.92144,-35.67204,-19.62066,"madgetech","green"
2023-04-07 11:27:30,71.75036,35.92132,-35.67124,-19.65082,"madgetech","green"
2023-04-07 11:28:00,71.7712,35.92034,-35.67168,-19.68052,"madgetech","green"
2023-04-07 11:28:30,71.79876,35.9194,-35.67102,-19.71562,"madgetech","green"
2023-04-07 11:29:00,71.83292,35.91824,-35.67098,-19.74328,"madgetech","green"
2023-04-07 11:29:30,71.8218,35.91828,-35.66882,-19.76966,"madgetech","green"
2023-04-07 11:30:00,71.81866,35.9181,-35.66826,-19.79924,"madgetech","green"
2023-04-07 11:30:30,71.79876,35.91696,-35.66714,-19.82994,"madgetech","green"
2023-04-07 11:31:00,71.91694,35.91658,-35.66712,-19.8545,"madgetech","green"
2023-04-07 11:31:30,71.86764,35.91574,-35.66644,-19.88108,"madgetech","green"
2023-04-07 11:32:00,71.8706,35.9161,-35.66568,-19.9101,"madgetech","green"
2023-04-07 11:32:30,71.91056,35.91528,-35.66406,-19.9414,"madgetech","green"
2023-04-07 11:33:00,71.92392,35.9148,-35.6641,-19.97108,"madgetech","green"
2023-04-07 11:33:30,71.87614,35.91448,-35.66404,-20.00104,"madgetech","green"
2023-04-07 11:34:00,71.84486,35.91354,-35.66378,-20.0256,"madgetech","green"
2023-04-07 11:34:30,71.84976,35.91264,-35.6622,-20.04878,"madgetech","green"
2023-04-07 11:35:00,71.87762,35.91268,-35.66218,-20.07126,"madgetech","green"
2023-04-07 11:35:30,71.88138,35.91236,-35.6625,-20.09492,"madgetech","green"
2023-04-07 11:36:00,71.91572,35.91114,-35.66082,-20.1161,"madgetech","green"
2023-04-07 11:36:30,71.95718,35.91092,-35.6594,-20.13632,"madgetech","green"
2023-04-07 11:37:00,71.9264,35.91134,-35.6609,-20.15594,"madgetech","green"
2023-04-07 11:37:30,71.93544,35.90992,-35.659,-20.18126,"madgetech","green"
2023-04-07 11:38:00,71.95216,35.91102,-35.65968,-20.20426,"madgetech","green"
2023-04-07 11:38:30,71.94148,35.90918,-35.65868,-20.22154,"madgetech","green"
2023-04-07 11:39:00,71.9604,35.90996,-35.65804,-20.24108,"madgetech","green"
2023-04-07 11:39:30,71.99774,35.9093,-35.6579,-20.25898,"madgetech","green"
2023-04-07 11:40:00,72.00266,35.90868,-35.65784,-20.2752,"madgetech","green"
2023-04-07 11:40:30,72.01116,35.90804,-35.65722,-20.29026,"madgetech","green"
2023-04-07 11:41:00,72.01174,35.90732,-35.6565,-20.30316,"madgetech","green"
2023-04-07 11:41:30,72.04122,35.90804,-35.65802,-20.31824,"madgetech","green"
2023-04-07 11:42:00,72.04608,35.9075,-35.65612,-20.33224,"madgetech","green"
2023-04-07 11:42:30,72.05672,35.90762,-35.65544,-20.34612,"madgetech","green"
2023-04-07 11:43:00,72.04432,35.90646,-35.65576,-20.3589,"madgetech","green"
2023-04-07 11:43:30,72.0709,35.9059,-35.65564,-20.37312,"madgetech","green"
2023-04-07 11:44:00,72.0734,35.90624,-35.65544,-20.3879,"madgetech","green"
2023-04-07 11:44:30,72.11848,35.90482,-35.65552,-20.4008,"madgetech","green"
2023-04-07 11:45:00,72.09414,35.9056,-35.6547,-20.41214,"madgetech","green"
2023-04-07 11:45:30,72.0926,35.90528,-35.65342,-20.4266,"madgetech","green"
2023-04-07 11:46:00,72.10628,35.90436,-35.65466,-20.4403,"madgetech","green"
2023-04-07 11:46:30,72.11386,35.90424,-35.65444,-20.45032,"madgetech","green"
2023-04-07 11:47:00,72.11098,35.90436,-35.65438,-20.46178,"madgetech","green"
2023-04-07 11:47:30,72.13718,35.90464,-35.65352,-20.47424,"madgetech","green"
2023-04-07 11:48:00,72.10626,35.90356,-35.65332,-20.48804,"madgetech","green"
2023-04-07 11:48:30,72.1109,35.90328,-35.65386,-20.50044,"madgetech","green"
2023-04-07 11:49:00,72.13382,35.90296,-35.6533,-20.51298,"madgetech","green"
2023-04-07 11:49:30,72.17476,35.90224,-35.65288,-20.52602,"madgetech","green"
2023-04-07 11:50:00,72.18536,35.90284,-35.65348,-20.53972,"madgetech","green"
2023-04-07 11:50:30,72.18226,35.90222,-35.65278,-20.55236,"madgetech","green"
2023-04-07 11:51:00,72.17462,35.90218,-35.65296,-20.56288,"madgetech","green"
2023-04-07 11:51:30,72.16578,35.90096,-35.65188,-20.57476,"madgetech","green"
2023-04-07 11:52:00,72.18546,35.90144,-35.65188,-20.58678,"madgetech","green"
2023-04-07 11:52:30,72.19408,35.90156,-35.65248,-20.59914,"madgetech","green"
2023-04-07 11:53:00,72.19264,35.90028,-35.65218,-20.60914,"madgetech","green"
2023-04-07 11:53:30,72.19994,35.90032,-35.65208,-20.61986,"madgetech","green"
2023-04-07 11:54:00,72.21614,35.90012,-35.65226,-20.6314,"madgetech","green"
2023-04-07 11:54:30,72.27052,35.89968,-35.65164,-20.64162,"madgetech","green"
2023-04-07 11:55:00,72.28992,35.89958,-35.65188,-20.64946,"madgetech","green"
2023-04-07 11:55:30,72.33976,35.89944,-35.65218,-20.6571,"madgetech","green"
2023-04-07 11:56:00,72.2912,35.8989,-35.65176,-20.66462,"madgetech","green"
2023-04-07 11:56:30,72.2797,35.89916,-35.65186,-20.67186,"madgetech","green"
2023-04-07 11:57:00,72.2924,35.89932,-35.65178,-20.67824,"madgetech","green"
2023-04-07 11:57:30,72.27218,35.89874,-35.6514,-20.68882,"madgetech","green"
2023-04-07 11:58:00,72.24396,35.8986,-35.65208,-20.6989,"madgetech","green"
2023-04-07 11:58:30,72.2811,35.89744,-35.65062,-20.7051,"madgetech","green"
2023-04-07 11:59:00,72.2762,35.8979,-35.65182,-20.71104,"madgetech","green"
2023-04-07 11:59:30,72.291,35.89784,-35.65196,-20.72052,"madgetech","green"
2023-04-07 12:00:00,72.30204,35.89766,-35.65116,-20.72998,"madgetech","green"
2023-04-07 12:00:30,72.3047,35.89758,-35.6514,-20.73874,"madgetech","green"
2023-04-07 12:01:00,72.33182,35.89746,-35.65172,-20.7452,"madgetech","green"
2023-04-07 12:01:30,72.28366,35.8981,-35.65136,-20.75242,"madgetech","green"
2023-04-07 12:02:00,72.365,35.89698,-35.65188,-20.759,"madgetech","green"
2023-04-07 12:02:30,72.3252,35.89676,-35.65216,-20.76506,"madgetech","green"
2023-04-07 12:03:00,72.34656,35.89608,-35.65136,-20.77382,"madgetech","green"
2023-04-07 12:03:30,72.3463,35.89604,-35.6521,-20.78086,"madgetech","green"
2023-04-07 12:04:00,72.33064,35.89574,-35.65164,-20.78814,"madgetech","green"
2023-04-07 12:04:30,72.32988,35.8963,-35.65162,-20.79748,"madgetech","green"
2023-04-07 12:05:00,72.36044,35.8964,-35.65172,-20.80736,"madgetech","green"
2023-04-07 12:05:30,72.34138,35.89554,-35.6516,-20.81502,"madgetech","green"
2023-04-07 12:06:00,72.34716,35.89618,-35.65206,-20.8236,"madgetech","green"
2023-04-07 12:06:30,72.3485,35.89568,-35.65196,-20.8304,"madgetech","green"
2023-04-07 12:07:00,72.33648,35.89592,-35.65196,-20.83896,"madgetech","green"
2023-04-07 12:07:30,72.37352,35.89502,-35.6529,-20.84672,"madgetech","green"
2023-04-07 12:08:00,72.3553,35.89562,-35.6523,-20.854,"madgetech","green"
2023-04-07 12:08:30,72.37094,35.89504,-35.65232,-20.85984,"madgetech","green"
2023-04-07 12:09:00,72.3322,35.89456,-35.65194,-20.86608,"madgetech","green"
2023-04-07 12:09:30,72.36828,35.89492,-35.65142,-20.8736,"madgetech","green"
2023-04-07 12:10:00,72.36246,35.89464,-35.65258,-20.8791,"madgetech","green"
2023-04-07 12:10:30,72.37234,35.8943,-35.65274,-20.88424,"madgetech","green"
2023-04-07 12:11:00,72.40322,35.89434,-35.65214,-20.89222,"madgetech","green"
2023-04-07 12:11:30,72.38656,35.89402,-35.65172,-20.89898,"madgetech","green"
2023-04-07 12:12:00,72.41042,35.89438,-35.65282,-20.90618,"madgetech","green"
2023-04-07 12:12:30,72.40076,35.89402,-35.6542,-20.9135,"madgetech","green"
2023-04-07 12:13:00,72.3997,35.8931,-35.65274,-20.92006,"madgetech","green"
2023-04-07 12:13:30,72.4038,35.89362,-35.65312,-20.9271,"madgetech","green"
2023-04-07 12:14:00,72.36778,35.8944,-35.65308,-20.93602,"madgetech","green"
2023-04-07 12:14:30,72.3611,35.89356,-35.65342,-20.94054,"madgetech","green"
2023-04-07 12:15:00,72.39712,35.89372,-35.65394,-20.94706,"madgetech","green"
2023-04-07 12:15:30,72.40544,35.89312,-35.65302,-20.9526,"madgetech","green"
2023-04-07 12:16:00,72.3817,35.893,-35.65346,-20.96152,"madgetech","green"
2023-04-07 12:16:30,72.4202,35.89284,-35.65428,-20.96876,"madgetech","green"
2023-04-07 12:17:00,72.38588,35.89304,-35.65416,-20.97682,"madgetech","green"
2023-04-07 12:17:30,72.36842,35.8919,-35.65394,-20.98146,"madgetech","green"
2023-04-07 12:18:00,72.4266,35.89238,-35.65374,-20.98558,"madgetech","green"
2023-04-07 12:18:30,72.40328,35.8928,-35.65442,-20.99012,"madgetech","green"
2023-04-07 12:19:00,72.41624,35.8926,-35.6544,-20.99406,"madgetech","green"
2023-04-07 12:19:30,72.43286,35.89242,-35.65424,-20.99808,"madgetech","green"
2023-04-07 12:20:00,72.40606,35.89236,-35.65442,-21.00298,"madgetech","green"
2023-04-07 12:20:30,72.42192,35.89216,-35.65398,-21.00844,"madgetech","green"
2023-04-07 12:21:00,72.45362,35.89304,-35.65416,-21.0151,"madgetech","green"
2023-04-07 12:21:30,72.42336,35.8927,-35.6542,-21.01824,"madgetech","green"
2023-04-07 12:22:00,72.47172,35.8922,-35.655,-21.02152,"madgetech","green"
2023-04-07 12:22:30,72.45596,35.89218,-35.65486,-21.02682,"madgetech","green"
2023-04-07 12:23:00,72.43058,35.89276,-35.65344,-21.03362,"madgetech","green"
2023-04-07 12:23:30,72.42292,35.89182,-35.6549,-21.0406,"madgetech","green"
2023-04-07 12:24:00,72.43426,35.89084,-35.65516,-21.04472,"madgetech","green"
2023-04-07 12:24:30,72.44824,35.89084,-35.65466,-21.04956,"madgetech","green"
2023-04-07 12:25:00,72.46916,35.8924,-35.65408,-21.05488,"madgetech","green"
2023-04-07 12:25:30,72.42332,35.89208,-35.65426,-21.05954,"madgetech","green"
2023-04-07 12:26:00,72.43402,35.89184,-35.65512,-21.06268,"madgetech","green"
2023-04-07 12:26:30,72.44598,35.89112,-35.65546,-21.06672,"madgetech","green"
2023-04-07 12:27:00,72.45432,35.89148,-35.65662,-21.07094,"madgetech","green"
2023-04-07 12:27:30,72.46792,35.89114,-35.65512,-21.07482,"madgetech","green"
2023-04-07 12:28:00,72.47948,35.89156,-35.65562,-21.07926,"madgetech","green"
2023-04-07 12:28:30,72.4901,35.89096,-35.65584,-21.08426,"madgetech","green"
2023-04-07 12:29:00,72.49994,35.89126,-35.65576,-21.0887,"madgetech","green"
2023-04-07 12:29:30,72.52214,35.89134,-35.6559,-21.09206,"madgetech","green"
2023-04-07 12:30:00,72.48304,35.89106,-35.6553,-21.097,"madgetech","green"
